message	name	f0_
Your new task is to kill 241 Aberrant Spectres.	Chaeldar	1
Your new task is to kill 70 Earth Warriors.<br>Good luck!	Vannaka	1
Excellent, you're doing great. Your new task is to kill<br>94 Turoth.	Vannaka	1
Your new task is to kill 207 Black Demons.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>249 Dust Devils.	Krystilia	1
You are to bring balance to 167 Hellhound<br>in the Stronghold Slayer Cave	Konar quo Maten	1
Your new task is to kill 51 Wyrms.<br>Good luck!	Nieve	1
Your new task is to kill 95 Gargoyles.	Vannaka	1
You are to bring balance to 167 Wyrm<br>in the Karuulm Slayer Dungeon	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>111 Hill Giants.	Krystilia	1
Excellent, you're doing great. Your new task is to kill<br>125 Bandits.	Krystilia	1
You are to bring balance to 35 Blue dragon<br>in the Taverly Dungeon	Konar quo Maten	1
Great, you're doing great. Your new task is to kill<br>60 Long-tailed Wyverns	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>78 Mogres.	Vannaka	1
Excellent, you're doing great. Your new task is to kill<br>230 %USERNAME%st Devils.	Steve	1
You are to bring balance to 113 Greater demon<br>in the Catacombs of Kourend	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>153 Fever Spiders.	Chaeldar	1
Your new task is to kill 59 Kalphite.<br>Good luck!	Nieve	1
You are to bring balance to 107 Nechryael<br>in the Catacombs of Kourend	Konar quo Maten	1
You are to bring balance to 140 Jelly<br>in the Catacombs of Kourend	Konar quo Maten	1
Great, you're doing great. Your new task is to kill<br>15 Scorpions	Turael	1
You are to bring balance to 158 Aberrant spectre<br>in the Stronghold Slayer Cave	Konar quo Maten	1
Your new task is to kill 231 Greater Demons.	Chaeldar	1
Your new task is to kill 38 Lesser Demons.<br>Good luck!	Nieve	1
Your new task is to kill 21 Cave Crawlers.<br>Good luck!	Turael	1
Excellent, you're doing great. Your new task is to kill<br>58 Revenants.	Krystilia	1
Excellent, you're doing great. Your new task is to kill<br>120 Basilisks.	Steve	1
Your new task is to kill 18 Goblins.<br>Good luck!	Nieve	1
Your new task is to kill 44 Greater Demons.<br>Good luck!	Nieve	1
Your new task is to kill 13 Ghosts.<br>Good luck!	Turael	1
Great, you're doing great. Your new task is to kill<br>180 Black demons	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>99 Lizardmen.	Nieve	1
Your new task is to kill 164 Minions of Scabaras.	Steve	1
You are to bring balance to 90 Cave kraken<br>in the Kraken Cove	Konar quo Maten	1
Your new task is to kill 48 Greater Demons.<br>Good luck!	Nieve	1
Your new task is to kill 244 Aviansies.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>97 Lizardmen.	Nieve	1
Your new task is to kill 21 Skeletons.<br>Good luck!	Turael	1
Excellent, you're doing great. Your new task is to kill<br>59 Red Dragons.	Nieve	1
Your new task is to kill 45 Steel Dragons.<br>Good luck!	Nieve	1
You are to bring balance to 98 Iron dragon<br>in the Catacombs of Kourend	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>233 Abyssal Demons.	Nieve	1
You are to bring balance to 90 Lizardman shaman<br>in the Lizardmen Canyon	Konar quo Maten	1
Your new task is to kill 85 Vampyres.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>135 Brine Rats.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>71 Iron Dragons.	Steve	1
Your new task is to kill 16 Crawling Hands.<br>Good luck!	Nieve	1
You are to bring balance to 15 Kraken<br>in the Kraken Cove	Konar quo Maten	1
Great, you're doing great. Your new task is to kill<br>40 Banshees	Turael	1
Your new task is to kill 133 Aviansies.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>249 Spiritual Creatures.	Steve	1
Excellent, you're doing great. Your new task is to kill<br>71 Lizardmen.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>129 Spiritual Creatures.	Krystilia	1
Excellent, you're doing great. Your new task is to kill<br>133 Greater Demons.	Krystilia	1
Great, you're doing great. Your new task is to kill<br>15 Banshees	Turael	1
Excellent, you're doing great. Your new task is to kill<br>38 Lizards.	Spria	1
Excellent, you're doing great. Your new task is to kill<br>243 Basilisks.	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>242 Bloodveld.	Steve	1
Your new task is to kill %USERNAME%8 Dark Beasts.	Duradel	1
Excellent, you're doing great. Your new task is to kill<br>156 Gargoyles.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>176 Abyssal Demons.	Nieve	1
Your new task is to kill 71 Fossil Island Wyverns.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>234 Cave Horrors.	Steve	1
Excellent, you're doing great. Your new task is to kill<br>149 Dust Devils.	Chaeldar	1
Your new task is to kill 22 Ghosts.<br>Good luck!	Turael	1
Excellent, you're doing great. Your new task is to kill<br>236 Cave Horrors.	Steve	1
Your new task is to kill 19 Fleshcrawlers.<br>Good luck!	Turael	1
Excellent, you're doing great. Your new task is to kill<br>90 Dust Devils.	Krystilia	1
Your new task is to kill 250 Abyssal Demons.	Chaeldar	1
You are to bring balance to 34 Red dragon<br>in the Forthos dungeon	Konar quo Maten	1
Great, you're doing great. Your new task is to kill<br>152 Fire giants	Nieve	1
Great, you're doing great. Your new task is to kill<br>123 Greater demons	Krystilia	1
Excellent, you're doing great. Your new task is to kill<br>134 Spiritual Creatures.	Nieve	1
Great, you're doing great. Your new task is to kill<br>174 Kurasks	Nieve	1
Great, you're doing great. Your new task is to kill<br>171 TzHaar-Xils	Nieve	1
Your new task is to kill 69 Greater Demons.<br>Good luck!	Nieve	1
Your new task is to kill 17 Skeletons.<br>Good luck!	Turael	1
Your new task is to kill 12 Skeletons.<br>Good luck!	Krystilia	1
Your new task is to kill 30 Greater Demons.<br>Good luck!	Nieve	1
Your new task is to kill 30 Earth Warriors.<br>Good luck!	Krystilia	1
Your new task is to kill 105 Hydras.<br>Good luck!	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>181 Smoke Devils.	Nieve	1
Your new task is to kill 133 Abyssal Demons.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>102 Bloodveld.	Vannaka	1
Your new task is to kill 69 Dust Devils.<br>Good luck!	Nieve	1
Your new task is to kill 170 Cave Kraken.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>208 Bloodveld.	Nieve	1
Great, you're doing great. Your new task is to kill<br>60 Cave crawlers	Trainer Nacklepen	1
Great, you're doing great. Your new task is to kill<br>157 Black demons	Nieve	1
Your new task is to kill 14 Cows.<br>Good luck!	Turael	1
Excellent, you're doing great. Your new task is to kill<br>105 Rogues.	Krystilia	1
Excellent, you're doing great. Your new task is to kill<br>97 Turoth.	Vannaka	1
You are to bring balance to 120 Kurask<br>in the Fremennik Slayer Dungeon	Konar quo Maten	1
Your new task is to kill 204 Aberrant Spectres.	Vannaka	1
You are to bring balance to 49 Red dragon<br>in the	Konar quo Maten	1
Your new task is to kill 220 Aviansies.	Chaeldar	1
Your new task is to kill 15 Rats.<br>Good luck!	Turael	1
You are to bring balance to 109 Lizardman<br>in the Lizardmen Canyon	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>134 Gargoyles.	Nieve	1
Great, you're doing great. Your new task is to kill<br>72 Iron dragons	Nieve	1
Great, you're doing great. Your new task is to kill<br>22 Green dragons	Vannaka	1
Your new task is to kill 23 Bronze Dragons.<br>Good luck!	Nieve	1
Your new task is to kill 197 Spiritual Creatures.	Nieve	1
Your new task is to kill 10 Cows.<br>Good luck!	Nieve	1
You are to bring balance to 82 Black demon<br>in the Catacombs of Kourend	Konar quo Maten	1
Your new task is to kill 65 Abyssal Demons.<br>Good luck!	Nieve	1
Your new task is to kill 69 Abyssal Demons.<br>Good luck!	Nieve	1
Your new task is to kill 48 Dagannoth.<br>Good luck!	Nieve	1
You are to bring balance to 148 Gargoyle<br>in the Slayer Tower	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>125 Kurask.	Chaeldar	1
Your new task is to kill 75 Greater Demons.<br>Good luck!	Nieve	1
Your new task is to kill 89 Kurask.<br>Good luck!	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>140 Mogres.	Chaeldar	1
Your new task is to kill 14 Birds.<br>Good luck!	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>224 Bloodveld.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>56 Pyrefiends.	Mazchna	1
Your new task is to kill 22 Minotaurs.<br>Good luck!	Turael	1
Excellent, you're doing great. Your new task is to kill<br>78 Hellhounds.	Vannaka	1
Your new task is to kill 76 Ice Giants.<br>Good luck!	Krystilia	1
Your new task is to kill 46 Rune Dragons.	Nieve	1
You are to bring balance to 153 Wyrm<br>in the Karuulm Slayer Dungeon	Konar quo Maten	1
You are to bring balance to 137 Hellhounds in the<br>%USERNAME%lm Slayer Dungeon.	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>113 Mogres.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>73 Skeletons.	Krystilia	1
Excellent, you're doing great. Your new task is to kill<br>201 Dust Devils.	Vannaka	1
Excellent, you're doing great. Your new task is to kill<br>Zulrah. How many would you like to slay?	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>91 Iron Dragons.	Steve	1
Your new task is to kill 210 Gargoyles.	Vannaka	1
You are to bring balance to 10 Vet'ion<br>in the Wilderness	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>84 Hill Giants.	Krystilia	1
Great, you're doing great. Your new task is to kill<br>129 Black demons	Krystilia	1
Great, you're doing great. Your new task is to kill<br>107 Ice giants	Krystilia	1
Excellent, you're doing great. Your new task is to kill<br>159 Gargoyles.	Nieve	1
You are to bring balance to 124 Bronze dragon<br>in the Brimhaven Dungeon	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>117 Dark Warriors.	Krystilia	1
Great, you're doing great. Your new task is to kill<br>113 TzHaar-Kets	Nieve	1
Great, you're doing great. Your new task is to kill<br>158 Aviansies	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>244 Dust Devils.	Nieve	1
You are to bring balance to 87 Black demon<br>in the Brimhaven Dungeon	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>80 Aviansies.	Krystilia	1
Your new task is to kill 21 Dwarves.<br>Good luck!	Vannaka	1
Excellent, you're doing great. Your new task is to kill<br>100 Elves.	Vannaka	1
You are to bring balance to 212 %USERNAME%st Devils in the<br>Smoke %USERNAME%ngeon.	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>249 Bloodveld.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>248 Black Demons.	Steve	1
Excellent, you're doing great. Your new task is to kill<br>89 Aberrant Spectres.	Vannaka	1
Great, you're doing great. Your new task is to kill<br>116 Cave krakens	Nieve	1
Your new task is to kill 53 Cave Kraken.<br>Good luck!	Nieve	1
Your new task is to kill 135 Minions of Scabaras.	Nieve	1
Your new task is to kill 15 The Kalphite Queen.<br>Good luck!	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>65 Abyssal Demons.	Vannaka	1
Excellent, you're doing great. Your new task is to kill<br>69 Pyrefiends.	Mazchna	1
Great, you're doing great. Your new task is to kill<br>135 Wyrms	Nieve	1
Your new task is to kill 11 Cave Crawlers.<br>Good luck!	Turael	1
Your new task is to kill 35 Barrows Brothers.<br>Good luck!	Duradel	1
Excellent, you're doing great. Your new task is to kill<br>129 Turoth.	Nieve	1
Great, you're doing great. Your new task is to kill<br>32 Kree'arras	Mazchna	1
Your new task is to kill 11 Cave Slimes.<br>Good luck!	Turael	1
Excellent, you're doing great. Your new task is to kill<br>133 Nechryael.	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>92 Dark Warriors.	Krystilia	1
Your new task is to kill 212 Aviansies.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>163 Cave Kraken.	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>27 Zombies.	Spria	1
Your new task is to kill 68 Black Demons.<br>Good luck!	Krystilia	1
Your new task is to kill 156 Minions of Scabaras.	Nieve	1
You are to bring balance to 81 Bronze dragon<br>in the Catacombs of Kourend	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>23 Dogs.	Spria	1
Excellent, you're doing great. Your new task is to kill<br>141 Vampyres.	Nieve	1
Your new task is to kill 114 Ankou.	Vannaka	1
Great, you're doing great. Your new task is to kill<br>58 Basilisks	Trainer Nacklepen	1
Excellent, you're doing great. Your new task is to kill<br>89 Zombies.	Krystilia	1
Excellent, you're doing great. Your new task is to kill<br>156 Dust Devils.	Chaeldar	1
Your new task is to kill 212 Cave Horrors.	Chaeldar	1
Great, you're doing great. Your new task is to kill<br>110 Black demons	Krystilia	1
Your new task is to kill 62 Elves.	Vannaka	1
Excellent, you're doing great. Your new task is to kill<br>133 Aviansies.	Steve	1
Your new task is to kill %USERNAME%6 Minotaurs.	Turael	1
Excellent, you're doing great. Your new task is to kill<br>250 Dust Devils.	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>64 Aberrant Spectres.	Vannaka	1
Excellent, you're doing great. Your new task is to kill<br>111 Aberrant Spectres.	Chaeldar	1
Excellent, you're doing great. Your new task is to kill<br>91 Dust Devils.	Vannaka	1
Excellent, you're doing great. Your new task is to kill<br>38 Killerwatts.	Mazchna	1
Your new task is to kill 67 Abyssal Demons.<br>Good luck!	Nieve	1
Your new task is to kill 91 Wyrms.<br>Good luck!	Nieve	1
Great, you're doing great. Your new task is to kill<br>62 Cave horrors	Trainer Nacklepen	1
Your new task is to kill 22 Cave Bugs.<br>Good luck!	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>162 Jungle Horrors.	Chaeldar	1
Your new task is to kill 60 Nechryael.<br>Good luck!	Nieve	1
Your new task is to kill 24 Ghosts.<br>Good luck!	Turael	1
Your new task is to kill 46 Cave Horrors.<br>Good luck!	Nieve	1
Your new task is to kill 248 Aviansies.	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>215 Gargoyles.	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>75 Bloodveld.	Krystilia	1
Your new task is to kill 65 Smoke Devils.<br>Good luck!	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>150 Jellies.	Krystilia	1
Excellent, you're doing great. Your new task is to kill<br>149 Brine Rats.	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>147 Brine Rats.	Chaeldar	1
Great, you're doing great. Your new task is to kill<br>149 Turoths	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>204 Black Demons.	Steve	1
Excellent, you're doing great. Your new task is to kill<br>211 Aberrant Spectres.	Nieve	1
Excellent, you're doing great. Your new task is to kill<br>243 Suqahs.	Steve	1
Excellent, you're doing great. Your new task is to kill<br>27 Adamant Dragons.	Duradel	1
You are to bring balance to 64 Iron Dragons in the<br>Catacombs of Kourend.	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>156 Harpie Bug Swarms.	Chaeldar	1
Your new task is to kill 43 Elves.	Vannaka	1
Excellent, you're doing great. Your new task is to kill<br>76 Aviansies.	Krystilia	1
Excellent, you're doing great. Your new task is to kill<br>150 Nechryael.	Nieve	1
Your new task is to kill 71 Blue Dragons.<br>Good luck!	Nieve	1
Your new task is to kill 133 Dark Beasts.	Nieve	1
Your new task is to kill 74 Dark Beasts.<br>Good luck!	Nieve	1
Great, you're doing great. Your new task is to kill<br>33 Dagannoth Primes	Mazchna	1
Your new task is to kill 19 Aviansies.<br>Good luck!	Nieve	1
You are to bring balance to 97 Lizardman<br>in the Lizardmen Canyon	Konar quo Maten	1
Excellent, you're doing great. Your new task is to kill<br>220 Black Demons.	Steve	1
Excellent, you're doing great. Your new task is to kill<br>204 Dust Devils.	Chaeldar	1
